geoid,year,HIV
21075,2016,64.74
21077,2016,46.46
21079,2016,23.13
21081,2016,12.04
21083,2016,10.76
21085,2016,15.28
21087,2016,27.12
21089,2016,11.14
21091,2016,45.4
21093,2016,10.2
21095,2016,14.72
21097,2016,16.09
21099,2016,21.47
21101,2016,8.65
21103,2016,25.29
21105,2016,86.45
21107,2016,8.71
21109,2016,22.44
21111,2016,23
21113,2016,5.73
21115,2016,13.06
21117,2016,7.4
21119,2016,25.73
21121,2016,12.62
21123,2016,28.38
21125,2016,4.98
21127,2016,18.91
21129,2016,45.59
21131,2016,37.96
21133,2016,17.56
21135,2016,29.76
21137,2016,16.41
21139,2016,32.37
21141,2016,15.04
21143,2016,49.57
21145,2016,9.1
21147,2016,17.13
21149,2016,42.22
21151,2016,4.47
21153,2016,31.54
21155,2016,20.83
21157,2016,12.75
21159,2016,33.33
21161,2016,17.45
21163,2016,10.67
21165,2016,62.42
21167,2016,18.62
21169,2016,29.95
21171,2016,28.33
21173,2016,14.4
21175,2016,30.08
21177,2016,12.89
21179,2016,8.78
21181,2016,56.47
21183,2016,16.41
21185,2016,11.1
21187,2016,28.19
21189,2016,89.07
21191,2016,27.47
21193,2016,14.63
21195,2016,4.95
21197,2016,24.37
21199,2016,6.25
21201,2016,185.61
21203,2016,17.8
21205,2016,12.27
21207,2016,22.57
21209,2016,5.56
21211,2016,6.46
21213,2016,22.12
21215,2016,21.89
21217,2016,15.75
21219,2016,32.53
21221,2016,28.04
21223,2016,34.8
21225,2016,20.16
21227,2016,5.7
21229,2016,24.61
21231,2016,19.56
21233,2016,22.53
21235,2016,11.08
21237,2016,41.91
21239,2016,11.48
22001,2016,23.6
22003,2016,15.57
22005,2016,16.4
22007,2016,17.63
22009,2016,9.73
22011,2016,8.12
22013,2016,21.64
22015,2016,21.4
22017,2016,43.9
22019,2016,19.5
22021,2016,0
22023,2016,0
22025,2016,0
22027,2016,24.8
22029,2016,15.06
22031,2016,14.73
22033,2016,48.7
22035,2016,0
22037,2016,41.3
22039,2016,32.8
22041,2016,42.2
22043,2016,17.89
22045,2016,22
22047,2016,43
22049,2016,18.98
22051,2016,29.8
22053,2016,9.55
22055,2016,21.1
22057,2016,13.5
22059,2016,26.57
22061,2016,12.3
22063,2016,11.4
22065,2016,34.7
22067,2016,15.34
22069,2016,21.6
22071,2016,68.7
22073,2016,28.8
22075,2016,17.05
22077,2016,18.05
22079,2016,39.7
22081,2016,35.09
22083,2016,53
22085,2016,16.68
22087,2016,6.57
22089,2016,7.56
22091,2016,28.54
22093,2016,39.2
22095,2016,50.3
22097,2016,23.8
22099,2016,20.4
22101,2016,14
22103,2016,12.9
22105,2016,18.7
22107,2016,0
22109,2016,12
22111,2016,17.79
22113,2016,12.3
22115,2016,12.1
22117,2016,18.2
22119,2016,18.1
22121,2016,37.6
22123,2016,0
22125,2016,26.07
22127,2016,0
23001,2016,12.2
23003,2016,5.89
23005,2016,7.1
23007,2016,0
23009,2016,7.35
23011,2016,8.6
23013,2016,0
23015,2016,0
23017,2016,0
23019,2016,3.8
23021,2016,23.75
23023,2016,0
23025,2016,7.86
23027,2016,10.16
23029,2016,0
23031,2016,1.98
24001,2016,5.55
24003,2016,10.3
24005,2016,23.6
24009,2016,10.5
24011,2016,12.18
24013,2016,2.39
24015,2016,3.9
24017,2016,22.2
24019,2016,36.6
24021,2016,7.3
24023,2016,0
24025,2016,10.4
24027,2016,11.1
24029,2016,15.21
24031,2016,21.1
24033,2016,37.4
24035,2016,8.18
24037,2016,3.55
24039,2016,26.6
24041,2016,10.73
24043,2016,4
24045,2016,15.1
24047,2016,7.78
24510,2016,50.2
25001,2016,8.9
25003,2016,6.2
25005,2016,7.6
25007,2016,17.4
25009,2016,11.6
25011,2016,5.68
25013,2016,15.4
25015,2016,2.47
25017,2016,8.6
25019,2016,0
25021,2016,6.6
25023,2016,10.4
25025,2016,23.2
25027,2016,9.9
26001,2016,0
26003,2016,0
26005,2016,2.6
26007,2016,0
26009,2016,17.28
26011,2016,0
26013,2016,47.04
26015,2016,0
26017,2016,5.6
26019,2016,0
26021,2016,3.8
26023,2016,9.21
26025,2016,5.3
26027,2016,0
26029,2016,0
26031,2016,0
26033,2016,0
26035,2016,0
26037,2016,5.14
26039,2016,0
26041,2016,11.05
26043,2016,0
26045,2016,5.4
26047,2016,0
26049,2016,10.5
26051,2016,11.94
26053,2016,0
26055,2016,0
26057,2016,0
26059,2016,0
26061,2016,0
26063,2016,0
26065,2016,10.9
26067,2016,6.23
26069,2016,0
26071,2016,0
26073,2016,0
26075,2016,8.2
26077,2016,4.5
26079,2016,0
26081,2016,8.7
26083,2016,0
26085,2016,0
26087,2016,3.4
26089,2016,0
26091,2016,4.06
26093,2016,1.59
26095,2016,0
26097,2016,36.97
26099,2016,7.6
26101,2016,16.41
26103,2016,0
26105,2016,0
26107,2016,0
26109,2016,0
26111,2016,0
26113,2016,0
26115,2016,2.01
26117,2016,0
26119,2016,43.61
26121,2016,3.5
26123,2016,0
26125,2016,9.3
26127,2016,0
26129,2016,0
26131,2016,67.67
26133,2016,0
26135,2016,0
26137,2016,16.35
26139,2016,1.42
26141,2016,0
26143,2016,16.88
26145,2016,11.6
26147,2016,6.6
26149,2016,0
26151,2016,9.66
26153,2016,0
26155,2016,0
26157,2016,0
26159,2016,5.32
26161,2016,10.4
26163,2016,23.1
26165,2016,0
27001,2016,0
27003,2016,6.3
27005,2016,0
27007,2016,0
27009,2016,0
27011,2016,0
27013,2016,0
27015,2016,0
27017,2016,0
27019,2016,0
27021,2016,0
27023,2016,32.97
27025,2016,7.31
27027,2016,4.77
27029,2016,33.99
27031,2016,0
27033,2016,34.87
27035,2016,0
27037,2016,5.8
27039,2016,0
27041,2016,10.68
27043,2016,0
27045,2016,0
27047,2016,13.14
27049,2016,6.43
27051,2016,0
27053,2016,15
27055,2016,0
27057,2016,0
27059,2016,7.69
27061,2016,0
27063,2016,0
27065,2016,0
27067,2016,7.06
27069,2016,0
27071,2016,0
27073,2016,0
27075,2016,0
27077,2016,0
27079,2016,0
27081,2016,0
27083,2016,0
27085,2016,0
27087,2016,0
27089,2016,0
27091,2016,20.17
27093,2016,0
27095,2016,11.6
27097,2016,0
27099,2016,10.21
27101,2016,0
27103,2016,0
27105,2016,18.31
27107,2016,0
27109,2016,1.96
27111,2016,6.89
27113,2016,21.07
27115,2016,13.85
27117,2016,0
27119,2016,12.63
27121,2016,0
27123,2016,8.7
27125,2016,0
27127,2016,0
27129,2016,0
27131,2016,6.1
27133,2016,0
27135,2016,25.6
27137,2016,2.9
27139,2016,2.09
27141,2016,6.6
27143,2016,0
27145,2016,3.8
27147,2016,0
27149,2016,0
27151,2016,0
27153,2016,0
27155,2016,0
27157,2016,0
27159,2016,0
27161,2016,0
27163,2016,2.9
27165,2016,0
27167,2016,0
27169,2016,7.85
27171,2016,3.02
27173,2016,0
28001,2016,12.8
28003,2016,8.04
28005,2016,0
28007,2016,15.84
28009,2016,48.4
28011,2016,33.7
28013,2016,27.38
28015,2016,39.01
28017,2016,23.19
28019,2016,48.53
28021,2016,0
28023,2016,0
28025,2016,20.15
28027,2016,31.5
28029,2016,14.04
28031,2016,15.33
28033,2016,13.9
28035,2016,33.5
28037,2016,0
28039,2016,16.88
28041,2016,29.83
28043,2016,18.8
28045,2016,12.6
28047,2016,15.6
28049,2016,48.7
28051,2016,22.22
28053,2016,0
28055,2016,0
28057,2016,17
28059,2016,8.5
28061,2016,18.1
28063,2016,0
28065,2016,26.35
28067,2016,19.7
28069,2016,0
28071,2016,17.3
28073,2016,6.57
28075,2016,18.7
28077,2016,0
28079,2016,32
28081,2016,24.5
28083,2016,33.7
28085,2016,11.59
28087,2016,20.3
28089,2016,17.6
28091,2016,11.88
28093,2016,11.17
28095,2016,8.36
28097,2016,39.27
28099,2016,10.2
28101,2016,18.55
28103,2016,0
28105,2016,6.02
28107,2016,28.6
28109,2016,7.23
28111,2016,24.5
28113,2016,28
28115,2016,12.68
28117,2016,0
28119,2016,0
28121,2016,17.5
28123,2016,10.64
28125,2016,0
28127,2016,11.15
28129,2016,25.14
28131,2016,22.21
28133,2016,0
28135,2016,27.79
28137,2016,0
28139,2016,18.03
28141,2016,0
28143,2016,39.09
28145,2016,0
28147,2016,0
28149,2016,15.4
28151,2016,31.4
28153,2016,19.53
28155,2016,30.72
28157,2016,44.21
28159,2016,22.03
28161,2016,24.06
28163,2016,14.67
29001,2016,15.77
29003,2016,0
29005,2016,0
29007,2016,15.37
29009,2016,11.19
29011,2016,0
29013,2016,18.27
29015,2016,0
29017,2016,33.19
29019,2016,6.6
29021,2016,9.4
29023,2016,9.36
29025,2016,0
29027,2016,8.87
29029,2016,6.74
29031,2016,3.8
29033,2016,0
29035,2016,0
29037,2016,3.89
29039,2016,0
29041,2016,0
29043,2016,0
29045,2016,0
29047,2016,7.6
29049,2016,0
29051,2016,5.22
29053,2016,22.58
29055,2016,16.46
29057,2016,0
29059,2016,0
29061,2016,0
29063,2016,0
29065,2016,26
29067,2016,0
29069,2016,13.1
29071,2016,2.92
29073,2016,0
29075,2016,60.05
29077,2016,4.1
29079,2016,29.51
29081,2016,0
29083,2016,13.89
29085,2016,0
29087,2016,0
29089,2016,39.77
29091,2016,9.95
29093,2016,0
29095,2016,21.3
29097,2016,3.36
29099,2016,3.2
29101,2016,5.56
29103,2016,0
29105,2016,11.27
29107,2016,12.26
29109,2016,7.82
29111,2016,39.47
29113,2016,7.24
29115,2016,0
29117,2016,0
29119,2016,0
29121,2016,0
29123,2016,0
29125,2016,33.87
29127,2016,10.38
29129,2016,0
29131,2016,11.9
29133,2016,0
29135,2016,24.97
29137,2016,46.74
29139,2016,0
29141,2016,0
29143,2016,0
29145,2016,6.82
29147,2016,0
29149,2016,0
29151,2016,0
29153,2016,0
29155,2016,0
29157,2016,0
29159,2016,9.48
29161,2016,6.73
29163,2016,21.69
29165,2016,11
29167,2016,0
29169,2016,5.7
29171,2016,0
29173,2016,0
29175,2016,12.01
29177,2016,0
29179,2016,0
29181,2016,0
29183,2016,4.9
29185,2016,43.14
29186,2016,0
29187,2016,6
29189,2016,12.8
29195,2016,0
29197,2016,0
29199,2016,0
29201,2016,10.32
29203,2016,0
29205,2016,0
29207,2016,0
29209,2016,12.88
29211,2016,0
29213,2016,5.48
29215,2016,15.52
29217,2016,0
29219,2016,8.88
29221,2016,0
29223,2016,0
29225,2016,0
29227,2016,0
29229,2016,0
29510,2016,45.9
30001,2016,42.55
30003,2016,0
30005,2016,0
30007,2016,0
30009,2016,0
30011,2016,0
30013,2016,3.67
30015,2016,0
30017,2016,0
30019,2016,0
30021,2016,0
30023,2016,0
30025,2016,0
30027,2016,0
30029,2016,3.06
30031,2016,5.6
30033,2016,0
30035,2016,0
30037,2016,0
30039,2016,0
30041,2016,0
30043,2016,0
30045,2016,0
30047,2016,13.44
30049,2016,0
30051,2016,0
30053,2016,0
30055,2016,0
30057,2016,0
30059,2016,0
30061,2016,0
30063,2016,3.44
30065,2016,0
30067,2016,0
30069,2016,0
30071,2016,0
30073,2016,0
30075,2016,0
30077,2016,0
30079,2016,0
30081,2016,0
30083,2016,0
30085,2016,0
30087,2016,0
30089,2016,34.68
30091,2016,0
30093,2016,0
30095,2016,0
30097,2016,82.8
30099,2016,0
30101,2016,80.37
30103,2016,0
30105,2016,0
30107,2016,0
30109,2016,0
30111,2016,1.89
31001,2016,12.62
31003,2016,47.4
31005,2016,0
31007,2016,0
31009,2016,0
31011,2016,0
31013,2016,0
31015,2016,0
31017,2016,0
31019,2016,6.07
31021,2016,0
31023,2016,0
31025,2016,0
31027,2016,0
31029,2016,0
31031,2016,0
31033,2016,0
31035,2016,0
31037,2016,38.41
31039,2016,0
31041,2016,37.01
31043,2016,0
31045,2016,0
31047,2016,0
31049,2016,0
31051,2016,0
31053,2016,8.16
31055,2016,10.7
31057,2016,0
31059,2016,69.93
31061,2016,0
31063,2016,0
31065,2016,0
31067,2016,18.35
31069,2016,0
31071,2016,0
31073,2016,0
31075,2016,0
31077,2016,0
31079,2016,4.86
31081,2016,0
31083,2016,0
31085,2016,0
31087,2016,0
31089,2016,0
31091,2016,0
31093,2016,0
31095,2016,0
31097,2016,0
31099,2016,0
31101,2016,0
31103,2016,0
31105,2016,0
31107,2016,0
31109,2016,3.1
31111,2016,0
31113,2016,0
31115,2016,0
31117,2016,0
31119,2016,0
31121,2016,0
31123,2016,0
31125,2016,0
31127,2016,43.04
31129,2016,0
31131,2016,18.66
31133,2016,0
31135,2016,0
31137,2016,0
31139,2016,0
31141,2016,0
31143,2016,0
31145,2016,0
31147,2016,37.22
31149,2016,0
31151,2016,0
31153,2016,2.23
31155,2016,0
31157,2016,0
31159,2016,0
31161,2016,76.42
31163,2016,0
31165,2016,0
31167,2016,0
31169,2016,0
31171,2016,0
31173,2016,0
31175,2016,0
31177,2016,0
31179,2016,0
31181,2016,0
31183,2016,0
31185,2016,21.75
32001,2016,16.53
32003,2016,25.7
32005,2016,8.33
32007,2016,7.67
32009,2016,0
32011,2016,0
32013,2016,23.75
32015,2016,0
32017,2016,0
32019,2016,7.52
32021,2016,0
32023,2016,9.21
32027,2016,0
32029,2016,0
32031,2016,11.1
32033,2016,0
32510,2016,0
33001,2016,0
33003,2016,6.34
33005,2016,5.28
33007,2016,0
33009,2016,4.5
33011,2016,4.8
33013,2016,5.4
33015,2016,0.99
33017,2016,3.14
33019,2016,9.3
34001,2016,21.2
34003,2016,9
34005,2016,8.4
34007,2016,14.2
34009,2016,4.24
34011,2016,15.8
34013,2016,46.8
34015,2016,6.9
34017,2016,30.7
34019,2016,8.3
34021,2016,18.6
34023,2016,11.8
34025,2016,10.2
34027,2016,8.3
34029,2016,3.5
34031,2016,20.2
34033,2016,6.31
34035,2016,12.9
34037,2016,2.81
34039,2016,14.8
34041,2016,2.81
35001,2016,10.2
35003,2016,0
35005,2016,6.13
35006,2016,22.5
35007,2016,0
35009,2016,5.97
35011,2016,0
35013,2016,4.5
35015,2016,6.94
35017,2016,14.14
35019,2016,0
35021,2016,0
35023,2016,92.98
35025,2016,5.73
35027,2016,15.44
35028,2016,22.04
35029,2016,12.27
35031,2016,20.9
35033,2016,0
35035,2016,6.12
35037,2016,0
35039,2016,9.99
35041,2016,0
35043,2016,7.7
35045,2016,4.9
35047,2016,10.81
35049,2016,8.5
35051,2016,0
35053,2016,17.62
35055,2016,17.4
35057,2016,19.61
35059,2016,0
35061,2016,11.1
36001,2016,9.4
36003,2016,0
36005,2016,43.9
36007,2016,8.9
36009,2016,0
36011,2016,7.5
36013,2016,2.32
36015,2016,8.3
36017,2016,8.23
36019,2016,4.93
36021,2016,9.4
36023,2016,6.24
36025,2016,8.79
36027,2016,9.4
36029,2016,10.6
36031,2016,10.5
36033,2016,7.94
36035,2016,7.43
36037,2016,6.84
36039,2016,8.42
36041,2016,0
36043,2016,6.39
36045,2016,3.51
36047,2016,26.9
36049,2016,0
36051,2016,4.67
36053,2016,5.61
36055,2016,7.9
36057,2016,6.09
36059,2016,9.3
36061,2016,29.7
36063,2016,3.9
36065,2016,5.6
36067,2016,7.6
36069,2016,2.73
36071,2016,11.3
36073,2016,0
36075,2016,3.36
36077,2016,4.99
36079,2016,4.04
36081,2016,23
36083,2016,6.6
36085,2016,19.5
36087,2016,8.9
36089,2016,3.64
36091,2016,2.6
36093,2016,11.5
36095,2016,0
36097,2016,0
36099,2016,0
36101,2016,0
36103,2016,8.4
36105,2016,12.6
36107,2016,8.2
36109,2016,5.4
36111,2016,5.1
36113,2016,6.2
36115,2016,6.47
36117,2016,4.41
36119,2016,12.3
36121,2016,0
36123,2016,0
37001,2016,14.1
37003,2016,0
37005,2016,0
37007,2016,23
37009,2016,11.14
37011,2016,22.84
37013,2016,6.31
37015,2016,20.15
37017,2016,11.86
37019,2016,8.1
37021,2016,10
37023,2016,7.7
37025,2016,14.6
37027,2016,4.91
37029,2016,28.8
37031,2016,4.35
37033,2016,17.46
37035,2016,7.6
37037,2016,5.54
37039,2016,14.33
37041,2016,27.81
37043,2016,0
37045,2016,12.2
37047,2016,7.08
37049,2016,20.9
37051,2016,23.5
37053,2016,15.5
37055,2016,11.12
37057,2016,8.6
37059,2016,9.52
37061,2016,6.78
37063,2016,32.1
37065,2016,17.9
37067,2016,26.2
37069,2016,6.18
37071,2016,10.5
37073,2016,0
37075,2016,0
37077,2016,17.9
37079,2016,14.17
37081,2016,31.3
37083,2016,11.4
37085,2016,9.5
37087,2016,4.94
37089,2016,9.2
37091,2016,16.57
37093,2016,5.63
37095,2016,72.5
37097,2016,3.5
37099,2016,0
37101,2016,8.3
37103,2016,0
37105,2016,10.2
37107,2016,14.5
37109,2016,3.7
37111,2016,8.87
37113,2016,11.64
37115,2016,14.06
37117,2016,12.95
37119,2016,30.1
37121,2016,26.44
37123,2016,0
37125,2016,7.4
37127,2016,20.2
37129,2016,12.9
37131,2016,15
37133,2016,14.2
37135,2016,8.1
37137,2016,0
37139,2016,18.1
37141,2016,18.2
37143,2016,0
37145,2016,14.9
37147,2016,20.7
37149,2016,14.75
37151,2016,8.3
37153,2016,18.6
37155,2016,18.3
37157,2016,12.8
37159,2016,17.9
37161,2016,6.02
37163,2016,21
37165,2016,11.35
37167,2016,11.7
37169,2016,8.68
37171,2016,5.55
37173,2016,0
37175,2016,0
37177,2016,96.6
37179,2016,12
37181,2016,24.3
37183,2016,19.8
37185,2016,15.07
37187,2016,32.8
37189,2016,7.42
37191,2016,13.6
37193,2016,5.82
37195,2016,14.7
37197,2016,10.66
37199,2016,22.63
38001,2016,0
38003,2016,0
38005,2016,0
38007,2016,0
38009,2016,0
38011,2016,0
38013,2016,0
38015,2016,16.6
38017,2016,9.7
38019,2016,0
38021,2016,0
38023,2016,0
38025,2016,0
38027,2016,0
38029,2016,0
38031,2016,0
38033,2016,0
38035,2016,4.22
38037,2016,0
38039,2016,0
38041,2016,0
38043,2016,0
38045,2016,0
38047,2016,0
38049,2016,0
38051,2016,0
38053,2016,31.69
38055,2016,0
38057,2016,0
38059,2016,9.74
38061,2016,0
38063,2016,0
38065,2016,0
38067,2016,0
38069,2016,0
38071,2016,0
38073,2016,0
38075,2016,0
38077,2016,0
38079,2016,0
38081,2016,0
38083,2016,0
38085,2016,0
38087,2016,0
38089,2016,12.82
38091,2016,0
38093,2016,0
38095,2016,0
38097,2016,0
38099,2016,27.51
38101,2016,5.7
38103,2016,0
38105,2016,22.3
39001,2016,10.75
39003,2016,10.4
39005,2016,0
39007,2016,6
39009,2016,6.04
39011,2016,8.72
39013,2016,5.82
39015,2016,9.14
39017,2016,9.5
39019,2016,14.46
39021,2016,0
39023,2016,6.2
39025,2016,5.9
39027,2016,9.55
39029,2016,6.8
39031,2016,0
39033,2016,0
39035,2016,18.1
39037,2016,0
39039,2016,0
39041,2016,3.8
39043,2016,5.33
39045,2016,5.5
39047,2016,0
39049,2016,18.6
39051,2016,7.06
39053,2016,13.33
39055,2016,4.25
39057,2016,4.3
39059,2016,0
39061,2016,20.6
39063,2016,0
39065,2016,0
39067,2016,0
39069,2016,0
39071,2016,6.97
39073,2016,0
39075,2016,0
39077,2016,6.84
39079,2016,9.23
39081,2016,4.5
39083,2016,6.58
39085,2016,8.1
39087,2016,4.93
39089,2016,2.32
39091,2016,0
39093,2016,4.6
39095,2016,11.9
39097,2016,0
39099,2016,9.6
39101,2016,6.14
39103,2016,4
39105,2016,0
39107,2016,0
39109,2016,3.82
39111,2016,0
39113,2016,11.9
39115,2016,0
39117,2016,8.56
39119,2016,4.65
39121,2016,0
39123,2016,0
39125,2016,0
39127,2016,0
39129,2016,32.7
39131,2016,0
39133,2016,5
39135,2016,0
39137,2016,8.81
39139,2016,5.9
39141,2016,5.19
39143,2016,5.06
39145,2016,3.94
39147,2016,7.23
39149,2016,8.23
39151,2016,9.8
39153,2016,12
39155,2016,4.6
39157,2016,4.33
39159,2016,10.9
39161,2016,14.1
39163,2016,0
39165,2016,1.76
39167,2016,0
39169,2016,3.43
39171,2016,0
39173,2016,2.3
39175,2016,0
40001,2016,0
40003,2016,0
40005,2016,0
40007,2016,0
40009,2016,17.76
40011,2016,41.48
40013,2016,8.78
40015,2016,13.53
40017,2016,7.2
40019,2016,8.24
40021,2016,6.16
40023,2016,0
40025,2016,0
40027,2016,13.6
40029,2016,0
40031,2016,11
40033,2016,0
40035,2016,0
40037,2016,5.61
40039,2016,10.24
40041,2016,0
40043,2016,83
40045,2016,0
40047,2016,6.39
40049,2016,0
40051,2016,0
40053,2016,89.59
40055,2016,0
40057,2016,110.95
40059,2016,0
40061,2016,0
40063,2016,29.49
40065,2016,0
40067,2016,0
40069,2016,0
40071,2016,8.9
40073,2016,0
40075,2016,0
40077,2016,28.81
40079,2016,8.02
40081,2016,8.54
40083,2016,8.59
40085,2016,0
40087,2016,0
40089,2016,9.14
40091,2016,20.19
40093,2016,0
40095,2016,0
40097,2016,9.78
40099,2016,28.74
40101,2016,8.8
40103,2016,0
40105,2016,38.39
40107,2016,0
40109,2016,16.4
40111,2016,0
40113,2016,0
40115,2016,0
40117,2016,0
40119,2016,4.93
40121,2016,0
40123,2016,7.83
40125,2016,11.7
40127,2016,0
40129,2016,0
40131,2016,4.36
40133,2016,0
40135,2016,9.69
40137,2016,9.07
40139,2016,18.96
40141,2016,53.58
40143,2016,12.2
40145,2016,5.15
40147,2016,5.76
40149,2016,0
40151,2016,0
40153,2016,14.41
41001,2016,0
41003,2016,7.6
41005,2016,5.5
41007,2016,7.77
41009,2016,0
41011,2016,4.71
41013,2016,0
41015,2016,17.61
41017,2016,2.21
41019,2016,3.69
41021,2016,0
41023,2016,0
41025,2016,0
41027,2016,17.22
41029,2016,7.1
41031,2016,17.33
41033,2016,3.49
41035,2016,0
41037,2016,0
41039,2016,5.6
41041,2016,8.37
41043,2016,6.8
41045,2016,0
41047,2016,4
41049,2016,0
41051,2016,12.5
41053,2016,3.67
41055,2016,0
41057,2016,15.3
41059,2016,0
41061,2016,0
41063,2016,0
41065,2016,15.32
41067,2016,6.2
41069,2016,0
41071,2016,9.1
42001,2016,8
42003,2016,11.7
42005,2016,4.51
42007,2016,2.39
42009,2016,8.28
42011,2016,10.9
42013,2016,4.7
42015,2016,11.7
42017,2016,5
42019,2016,2.14
42021,2016,2.97
42023,2016,0
42025,2016,9.1
42027,2016,7.6
42029,2016,5.5
42031,2016,0
42033,2016,0
42035,2016,10.2
42037,2016,8.7
42039,2016,4.64
42041,2016,5.2
42043,2016,21.3
42045,2016,16.2
42047,2016,0
42049,2016,5.1
42051,2016,5.2
42053,2016,0
42055,2016,3.9
42057,2016,0
42059,2016,0
42061,2016,8.77
42063,2016,4.63
42065,2016,0
42067,2016,0
42069,2016,6.6
42071,2016,7.8
42073,2016,0
42075,2016,7.8
42077,2016,13.2
42079,2016,5.5
42081,2016,5.1
42083,2016,7.16
42085,2016,0
42087,2016,0
42089,2016,4.8
42091,2016,4.9
42093,2016,16.36
42095,2016,2.3
42097,2016,3.24
42099,2016,0
42101,2016,35.4
42103,2016,5.4
42105,2016,0
42107,2016,4
42109,2016,7.41
42111,2016,5.33
42113,2016,65.18
42115,2016,0
42117,2016,0
42119,2016,8.78
42121,2016,7.61
42123,2016,0
42125,2016,1.92
42127,2016,0
42129,2016,1.13
42131,2016,0
42133,2016,11.5
44001,2016,8.15
44003,2016,7
44005,2016,3.62
44007,2016,10
44009,2016,0
45001,2016,16.08
45003,2016,14.2
45005,2016,44.22
45007,2016,11
45009,2016,56.1
45011,2016,28
45013,2016,12.7
45015,2016,12.8
45017,2016,27.03
45019,2016,20.7
45021,2016,10.6
45023,2016,37
45025,2016,15.5
45027,2016,11.78
45029,2016,31.7
45031,2016,10.6
45033,2016,23.9
45035,2016,17.9
45037,2016,21.5
45039,2016,25.6
45041,2016,29.6
45043,2016,18.7
45045,2016,15.2
45047,2016,17.1
45049,2016,29.8
45051,2016,18
45053,2016,14.05
45055,2016,13
45057,2016,10.6
45059,2016,14.3
45061,2016,33.4
45063,2016,13.4
45065,2016,41.48
45067,2016,18.9
45069,2016,30.3
45071,2016,10.5
45073,2016,9.1
45075,2016,29.7
45077,2016,8.5
45079,2016,34.1
45081,2016,19.8
